,cluster_ids,c_len,all_c_pickups,all_c_dropoffs,all_phhi,all_dhhi,all_hhi_ratio,morning_c_pickups,morning_c_dropoffs,morning_phhi,morning_dhhi,morning_hhi_ratio,late_morning_c_pickups,late_morning_c_dropoffs,late_morning_phhi,late_morning_dhhi,late_morning_hhi_ratio,afternoon_c_pickups,afternoon_c_dropoffs,afternoon_phhi,afternoon_dhhi,afternoon_hhi_ratio,evening_c_pickups,evening_c_dropoffs,evening_phhi,evening_dhhi,evening_hhi_ratio,late_evening_c_pickups,late_evening_c_dropoffs,late_evening_phhi,late_evening_dhhi,late_evening_hhi_ratio
180,5201,1,1859,1862,10000.0,10000.0,1.0,218,143,10000.0,10000.0,1.0,307,306,10000.0,10000.0,1.0,537,490,10000.0,10000.0,1.0,556,670,10000.0,10000.0,1.0,241,253,10000.0,10000.0,1.0
181,7328,4,3349,3646,3803.2424077424344,3526.8401052077606,1.0783710897827594,295,429,3190.462510772766,4263.234822675381,0.7483665909753008,691,715,4108.582331024691,3860.550638173016,1.0642477501523084,919,926,4255.524467741229,3837.425187410493,1.1089530765843727,962,1061,3608.1059469832862,3046.500864779106,1.1843443042137134,482,515,3683.0460908042214,3406.126873409369,1.0813003237068703
182,2146,2,2498,2271,6001.54102465319,5415.928170579169,1.1081278842018683,464,567,6618.608799048752,7889.072409942486,0.8389590632616597,498,402,7116.4174771374655,5936.734239251503,1.1987091202577893,652,435,6662.84015205691,5313.9384330823095,1.2538421805147222,621,570,5424.760334093107,5000.061557402278,1.0849387096169025,263,297,5052.697017450014,5184.1648811345785,0.9746404933679902
183,7460,10,8240,10410,1383.1472688283534,1294.9201840763105,1.06813322229198,1642,915,1463.516314289487,1673.8750037325688,0.8743283166461034,1213,1222,1314.4969073019752,1256.1843560903353,1.0464203768570466,1552,2009,1288.493729408014,1222.8520686279585,1.0536791509489005,2257,3868,1403.7693787397804,1355.9270828766034,1.0352838264441768,1576,2396,1573.2900229328247,1417.192259776311,1.1101457914970212
184,3719,1,1784,1566,10000.0,10000.0,1.0,153,520,10000.0,10000.0,1.0,596,454,10000.0,10000.0,1.0,691,470,10000.0,10000.0,1.0,319,102,10000.0,10000.0,1.0,25,20,10000.0,10000.0,1.0
185,1580,4,5147,3625,2631.3105406319414,3178.5588585017836,0.8278313090204068,711,816,2553.1877014011284,3595.9426662821984,0.710019023757361,1100,713,2593.5537190082646,3204.8571018295765,0.80925721072795,1354,822,2748.135073277056,3340.644443260459,0.8226362068615972,1507,919,2689.2902795140044,3191.8712798720285,0.8425434623484648,475,355,2882.526315789474,3131.3628248363416,0.9205341179012455
186,5873,4,3518,4200,3282.818064556164,3113.7619047619046,1.0542932198944692,526,383,2756.50941895936,2913.57906864182,0.9460904797906587,592,644,3193.2523739956173,3417.065313838201,0.9345014158973781,766,945,3670.0093394869423,3492.8585425939928,1.0507179992354878,988,1369,3465.0010654165776,3107.1983676962645,1.1151528339613523,646,859,3409.8381082920378,2863.808662914481,1.1906654772186722
187,5459,6,6544,6588,1856.7275086531045,1857.368680853009,0.9996547954067956,1484,507,1874.8047456789766,1945.1155227213487,0.9638526471970145,1355,1045,1946.4822102095557,1865.1679219798086,1.0435962292035534,1241,1497,1881.4010431918837,1877.935340732679,1.0018454855095558,1470,2250,1928.733398121153,1883.3619753086418,1.024090654588625,994,1289,1791.210036881247,1794.3258014794876,0.9982635457865726
188,2458,8,5797,6502,1632.0324030717977,1626.002306178228,1.0037085414151365,1168,519,1468.5125023456558,1915.6819287127682,0.7665742837238197,956,900,1753.6238861364473,1842.5432098765432,0.9517409831891791,1154,1334,1745.1168267108,1701.6154591369984,1.0255647463357345,1491,2429,1643.3904117753693,1529.8114030055044,1.0742437979915203,1028,1320,1743.7622068464323,1610.1239669421489,1.0829987272086143
189,1713,7,5338,5561,1932.8184316804472,1902.658717600071,1.0158513525317974,577,338,1798.7919346166902,1673.9609957634539,1.0745721908510204,878,920,1866.9994447932504,1885.798676748582,0.9900311564605907,1253,1341,1981.612844257581,1889.0429248821513,1.0490036082060998,1596,1906,1937.699826006118,1946.7215145412565,0.9953657015306246,1034,1056,2106.652350078006,2052.718233471074,1.026274486058289
190,459,4,4053,5352,2987.555891104597,2777.320437884445,1.0756972261293312,954,724,3325.070650334683,2648.3852751747504,1.2555086608821604,574,849,2860.4814918233806,2797.706995412049,1.0224378380274544,684,1011,2905.9796176601344,2858.888526896522,1.0164718177433565,1185,1867,3033.011091527355,2860.2580436751527,1.0603977141972238,656,901,2888.5800862581796,2719.299434220948,1.0622515674099453
191,4294,2,3210,1324,5000.095107772634,5288.435209609259,0.9454772365722282,526,224,5014.168196735532,5606.265943877552,0.8943864324187771,757,304,5016.1330008428595,5541.031855955679,0.9052705581274286,798,363,5008.040150501567,5434.43450280415,0.9215384135952757,912,328,5000.216412742382,5036.436644854253,0.9928083614138425,217,105,5161.502686402344,5011.337868480726,1.0299650157029112
192,8381,4,3995,4191,3168.5520542730974,3054.935127317454,1.0371912732089374,314,322,3823.481682826889,3683.8856525597002,1.03789369253907,892,1282,3693.6948259566852,3919.3708153942384,0.9424203526364083,1618,1440,3872.8778986708558,3584.6739969135806,1.0803989154956406,918,820,3135.7597505233034,2656.4544913741825,1.1804304424207082,253,327,2905.9975940883314,3469.1243722470053,0.8376746643436344
193,5411,14,10793,13605,841.3671423605533,847.6257121134827,0.9926163521664247,2071,1209,960.1656873879265,948.1617398050602,1.0126602319825035,1720,1986,908.7885343428882,907.7642186138822,1.0011283940344884,2163,2975,889.0132859000264,887.4141656662666,1.0018019998954593,2897,4972,825.9660374979937,838.4442823496212,0.9851173833320696,1942,2463,796.9424324992232,840.9363162709028,0.9476846427958199
194,6039,4,2780,1798,3723.898866518297,2696.946675393869,1.380783276322825,297,239,3609.2688954641812,2701.108173876508,1.3362178273239322,590,379,3733.582303935651,2638.7312814586367,1.4149156945878183,736,463,3912.6004253308133,2880.7803367091324,1.3581738168208908,787,488,3773.7277777867475,2731.5405804891157,1.3815382442940003,370,229,3488.2395909422944,2744.2268454072196,1.2711192577903194
195,7932,7,6272,7476,1720.1700015943877,1697.8189668326197,1.01316455711616,1093,325,1814.248369186263,1748.7337278106509,1.0374640463174654,914,910,1720.9802297353592,1625.1660427484605,1.0589565524177817,1082,1499,1649.9875290845666,1621.4100483266361,1.0176250793483264,1884,3059,1733.8037152735517,1711.8527945715307,1.0128229020460344,1299,1683,1795.003084625409,1863.410590473608,0.9632890860458122
196,4277,7,4302,4881,1982.1330115559326,1847.3343090654903,1.0729693060043002,782,393,2170.6098207102254,2709.5675595180287,0.8010908652509584,648,729,2079.618198445359,2044.9118528679574,1.016972049689441,858,1100,2051.743904890758,2038.8099173553721,1.0063438908283138,1340,1798,2090.877701047004,1844.7267449557721,1.1334349148264413,674,861,1646.4880381089913,1623.5207150478673,1.0141466153454326
197,5835,2,2751,2959,5015.465774912028,5124.541426303676,0.9787150415387851,266,362,5018.090338628526,5034.339611122981,0.9967723130043604,664,567,5359.31376106837,5016.936815878615,1.0682442210765206,690,722,5040.369670237345,5018.569532155217,1.0043438947976011,785,984,5002.344922714918,5268.441403926235,0.949492371498521,346,324,5308.8977246149225,5829.903978052126,0.9106321038221832
198,5989,8,6679,7551,1474.37040845599,1459.7550324854953,1.0100122113952292,1002,675,1475.0538842474732,1608.6255144032923,0.9169653664200604,1257,1338,1546.8697489761391,1509.9841138973234,1.0244278298952514,1420,1759,1678.0400714144018,1570.4404635819164,1.0685155600149707,2021,2634,1576.7078040789424,1465.705461377962,1.0757330484370464,979,1145,1396.1735777163121,1388.3564386644036,1.005630498648768
199,3880,7,5476,6032,1733.9592222866659,1591.4850021811171,1.0895228166839706,1212,284,1717.5876003441927,1515.324340408649,1.1334785263734348,882,701,1936.8987201834625,1635.1004576710263,1.18457475263771,937,1057,1752.351165018355,1558.2112850403087,1.1245914991387218,1386,2438,1638.9935221104054,1633.2561890924453,1.0035128187826725,1059,1552,1911.4813358407316,1630.4120390052078,1.172391573486551
200,8259,1,1384,1797,10000.0,10000.0,1.0,227,77,10000.0,10000.0,1.0,202,220,10000.0,10000.0,1.0,230,367,10000.0,10000.0,1.0,503,795,10000.0,10000.0,1.0,222,338,10000.0,10000.0,1.0
201,1979,1,1381,1930,10000.0,10000.0,1.0,25,51,10000.0,10000.0,1.0,310,471,10000.0,10000.0,1.0,532,773,10000.0,10000.0,1.0,399,489,10000.0,10000.0,1.0,115,146,10000.0,10000.0,1.0
202,1963,6,3998,4695,2301.7787032585825,2335.893099971533,0.9853955659557511,741,446,2306.3081767535205,2224.6576444328257,1.0367025157893504,746,717,2437.8813906518412,2443.2539890952735,0.9978010479191229,690,969,2114.1776937618147,2211.6893033895976,0.9559108010884086,1128,1642,2432.2060007041896,2397.3690027757953,1.0145313457744962,693,921,2345.512432092519,2618.395008022484,0.8957825022222079
203,6597,3,2102,1967,4795.170382789805,4973.938309509035,0.9640590784213253,200,287,4440.5,3731.865143439886,1.1898875841764534,474,400,4406.968256511599,4426.5,0.9955875424176209,548,527,4385.22297405296,4800.182912119369,0.9135533071002921,649,550,5131.303107067647,6216.595041322314,0.8254201975453404,231,203,6772.174434512096,6387.196971535345,1.0602733037187375
204,1289,4,3218,3434,2953.8572842861454,2821.30051026275,1.046984280313709,176,183,2911.2861570247933,2830.481650691272,1.0285479703829865,548,744,3037.6551760882307,2955.68851890392,1.0277318319099156,972,1030,2936.6500702806143,2789.197850881327,1.0528654571251355,1078,1027,2959.820460483063,2889.282460233861,1.024413674059231,444,450,3079.4984173362554,2680.6913580246915,1.1487702260529653
205,8208,3,2827,3255,3762.907553357894,3891.348061944167,0.9669933127179319,207,188,4512.824103246283,3985.4006337709366,1.1323388833248378,522,624,3761.4685632917895,3857.9162557527943,0.9750000554529442,668,814,3898.4904442611787,3772.3741163544596,1.0334315537157261,868,1132,3698.979591836735,4084.4716502890537,0.9056200920319675,562,497,4093.223236787782,4303.689339254845,0.951096353413022
206,2565,2,1975,2157,5570.279121935586,5619.089254315124,0.9913135153811528,303,249,5431.384722630678,6220.060966758601,0.8732044190012307,321,329,6135.907066119313,5892.499145425487,1.041308096053402,394,583,5527.712643974337,5460.8710490777885,1.0122400976503256,652,664,5508.863713350145,5462.739512265931,1.0084434194566019,305,332,5425.745767266864,5631.622877050369,0.9634426675439361
207,3764,3,3231,3626,3473.0794346512203,3548.4043202111125,0.9787721807430866,91,651,4681.801714768748,5311.856272165474,0.8813871224832909,1020,964,4765.224913494809,5027.978168419965,0.9477417669441222,626,709,3777.1642050036235,3554.0034335890955,1.0627913775505737,1024,789,3402.0042419433594,4116.632209997735,0.8264047086065119,470,513,5355.092802172929,6625.590400085117,0.8082438664038353
208,3065,13,7577,7830,939.7344885326623,884.67188287508,1.0622407094917896,1673,702,1077.6872153598752,991.3068887427862,1.0871378254282484,1223,1214,1026.9975376555512,914.8891705500628,1.1225376479624138,1325,1696,908.2406550373798,889.9686276254897,1.0205310915966121,2343,3023,920.5415501063912,913.8877821583757,1.0072807275443612,1013,1195,909.762427046617,881.5882074893648,1.0319584805217485
209,6147,2,2084,2442,5235.207651018085,5156.475439030722,1.0152686099096717,71,99,5008.926800238049,5114.784205693297,0.9793036419136867,250,466,5169.280000000001,5036.839875481221,1.0262942892354954,673,793,5272.10666572465,5105.152429279525,1.0327030855117263,756,782,5235.295764396294,5340.264650283554,0.9803438794214652,334,302,5301.373301301588,5424.542783211263,0.9772940343855561
210,5391,3,2371,3429,3930.9891898113024,3999.527642402336,0.9828633631970936,378,196,3771.8708882730043,4252.394835485215,0.886999216723162,361,485,3660.1161746763764,4170.347539589754,0.8776525553159126,432,708,3703.810871056242,3885.0585719301607,0.953347498495017,768,1337,4178.500705295139,4019.68819105724,1.0395086650231267,432,703,4303.0907064471885,3951.7491587567206,1.088907856641641
211,6137,5,3981,4520,2371.611171653649,2340.231224058266,1.013408909031205,927,257,2334.6471491128545,2463.171281927054,0.9478216826587678,579,476,2325.222750200602,2331.5796906998094,0.9972735478334437,735,935,2549.437734277384,2405.7536675341016,1.0597251783016333,1097,1983,2379.382238291387,2366.730929491703,1.0053454782890765,643,869,2385.8565385331685,2280.613008351861,1.0461470358170781
212,5958,2,2336,2354,5022.298390880091,5023.680295438846,0.999724921874505,442,94,5163.796810057124,5733.363512901766,0.9006574933609307,364,327,5029.585798816568,5103.292839173657,0.9855569643600888,560,607,5050.0,5013.041153592492,1.0073725399962101,590,845,5027.808101120368,5033.3391687966105,0.9989011136562121,380,481,5124.6537396121885,5115.166341777568,1.0018547584185353
213,1285,2,1591,1842,6437.234743989308,6204.280387295591,1.0375473612009436,166,146,7276.092321091594,5960.780634265341,1.2206609784069606,283,304,6423.4788797462825,5498.614958448752,1.1681994335457977,443,544,5780.258752910843,5649.059256055363,1.0232250169291186,460,582,6476.843100189037,6977.362100116909,0.9282652967201622,239,266,7383.099035381033,7340.72022160665,1.0057731138764348
214,1306,1,1212,832,10000.0,10000.0,1.0,112,77,10000.0,10000.0,1.0,174,141,10000.0,10000.0,1.0,302,218,10000.0,10000.0,1.0,445,275,10000.0,10000.0,1.0,179,121,10000.0,10000.0,1.0
215,4084,2,2189,2493,5044.711493010549,5052.312540094214,0.998495531101185,375,161,5022.222222222223,5120.558620423595,0.9807957675146706,248,347,5130.072840790843,5406.98784974545,0.9487857164377309,393,557,5112.690920627521,5001.950046575492,1.0221395401835023,687,824,5000.858107206193,5000.0,1.0001716214412386,486,604,5179.173229013192,5197.359764922591,0.9965008125794674
216,2562,2,1601,1715,6141.590144510712,5969.026511062567,1.0289098453706527,166,170,5209.754681376107,7017.993079584775,0.7423425219000567,272,333,6440.581747404845,6287.819350882413,1.0242949722308727,385,433,6707.707876539045,6447.791603774088,1.0403108984807792,532,500,6365.325908756855,5605.520000000001,1.1355460169184757,246,279,5555.555555555557,5323.801081692168,1.0435317680557903
217,4291,8,4373,5613,1553.3195430517671,1427.714079919776,1.087976622839672,733,292,1533.606680948242,1665.4156502158003,0.9208552115800769,641,682,1678.5638664236117,1677.5311529828605,1.000615615059616,795,1143,1722.1945334440884,1458.2352621495365,1.1810128160701985,1399,2181,1489.9798232271496,1387.5765463095581,1.073800092102988,805,1315,1560.0169746537558,1424.3779727912793,1.0952268319599692
218,6620,9,6299,8200,1218.1143114691408,1210.0520523497917,1.006662737444801,1019,491,1237.6716768060435,1215.732471658903,1.0180460797573365,937,1084,1165.5650712041083,1212.6911398265277,0.9611392653292078,1310,1675,1221.280811141542,1174.3301403430607,1.039980810494028,1734,3038,1216.7132949930092,1245.3556248892132,0.9770006821153981,1299,1912,1451.2792157880672,1322.1713555434953,1.0976483567755864
219,2979,10,7986,9883,1081.9281225239586,1069.0323163692528,1.012063064845882,1479,704,1083.0326395089055,1451.8498192148759,0.7459674032225885,1124,1187,1061.6475221945009,1073.4728727175686,0.9889840248192475,1543,1909,1121.7217051564378,1070.8532080813745,1.0475027732010098,2146,3731,1087.738604690753,1086.7857521798464,1.0008767620563623,1694,2352,1160.9974226696347,1104.6070213799806,1.0510501926913391
220,812,1,1142,1402,10000.0,10000.0,1.0,208,164,10000.0,10000.0,1.0,199,189,10000.0,10000.0,1.0,216,259,10000.0,10000.0,1.0,355,531,10000.0,10000.0,1.0,164,259,10000.0,10000.0,1.0
221,4879,3,3212,4089,3339.0798670614095,3366.301192451807,0.9919135799697795,599,342,3404.3662085668657,3743.8870079682633,0.9093132889217057,427,582,3443.7198690279656,3366.162421322374,1.023040316538001,526,816,3349.5496537466206,3362.79916378316,0.9960599758144243,1043,1589,3333.3762314438864,3365.6855006552687,0.9904003896962174,617,760,3335.977661555758,3353.4972299168976,0.9947757319717322
222,2773,5,3187,3848,2367.8825838692624,2356.4540371972803,1.0048498916132371,346,194,2328.6778709612754,2523.6475714741205,0.9227428969414462,468,541,2339.8349039374684,2465.3120633044164,0.9491029305236259,726,807,2344.0642336209576,2300.1801154397167,1.019078557321087,960,1383,2541.8402777777783,2497.891711616473,1.0175942639774662,687,923,2267.83962506012,2217.2152843722893,1.0228323974873568
223,656,14,8412,9593,821.6668599914666,779.4388931720547,1.0541773924669813,1636,517,905.8634871862314,839.9522614099346,1.0784702045633627,1170,1166,857.0677186061802,796.3335088808406,1.0762673038972013,1668,2050,852.2965800021854,788.3831052944676,1.0810690567548953,2391,3678,831.6965142356472,811.1070601590044,1.025384385228513,1547,2182,836.1283949709366,782.5925138685737,1.0684083736473788
224,2967,5,3363,3452,2333.3907173524058,2187.3157985898983,1.0667827292504712,344,511,2351.777988101676,2311.8401047790103,1.017275365731439,920,876,2430.458412098299,2276.0159296094744,1.0678565033221556,962,918,2480.6471272167737,2190.5867164101182,1.1324122020067755,758,771,2223.6339206772436,2139.875950683079,1.0391415072296262,379,376,2199.3024275798693,2065.697148030783,1.064678057805546
225,7461,6,3770,4269,2003.0493424987162,1943.1128476877734,1.0308456067707363,607,261,2343.4179492955604,2511.266716577855,0.9331617123046871,690,723,2293.635790800252,1972.59000361564,1.162753429043113,841,1041,1961.186572239322,1881.4669630638534,1.0423709853749705,952,1364,1909.5800084739778,2034.0274851437468,0.9388172099056105,680,880,1917.3875432525952,1865.4958677685947,1.0278165587930626
226,3884,1,1100,871,10000.0,10000.0,1.0,111,285,10000.0,10000.0,1.0,223,215,10000.0,10000.0,1.0,391,215,10000.0,10000.0,1.0,319,122,10000.0,10000.0,1.0,56,34,10000.0,10000.0,1.0
227,1276,5,3596,4209,2345.5597679290177,2365.5839140476737,0.9915352205433315,215,684,2433.5316387236344,2802.443486884853,0.868360646740001,617,528,2341.9379073206733,2308.8125573921034,1.014347353501051,924,1021,2391.3766608571805,2470.384415041235,0.9680180324555943,1240,1305,2401.4438085327783,2545.088885952936,0.9435598975686172,600,671,2647.9444444444453,2775.735661567916,0.9539613159520796
228,422,6,4088,5364,1907.3245736650824,1830.1380596247193,1.0421752411707075,909,300,1914.7360280582511,2047.5555555555557,0.9351326379707109,510,567,1946.3283352556712,1879.5977467347252,1.035502590188178,639,1116,2017.7017591551746,1928.4342441643864,1.0462901523663146,1228,2096,1920.391728294199,1802.3425208321191,1.06549765435683,802,1285,1916.281615164085,1824.929976229769,1.05005761323678
229,3598,5,2860,2665,2512.741454349846,2209.4470394841055,1.1372716383084513,336,189,2193.700396825397,2299.767643682988,0.9538791463785757,474,423,3006.3736224607883,2356.9684064628987,1.2755256346318413,654,654,2574.9328994005364,2184.1128225270973,1.1789376779635614,931,1015,2448.8757569849126,2207.372175980975,1.1094077308900623,465,384,2631.3793502138974,2182.2102864583335,1.2058321631709255
230,4370,2,1412,1582,6307.299231997689,6153.942664073225,1.0249200514687538,111,74,5682.168655141629,5525.931336742146,1.0282734816773154,251,341,6320.693322328217,5879.292403746098,1.0750772181871533,437,512,6546.03626766648,6329.345703125,1.034235855443082,423,415,6340.224334792012,6392.393671069822,0.9918388417606516,190,240,6121.883656509696,6050.347222222223,1.0118235254374706
231,4978,8,4897,4197,1407.425057470392,1303.313024853122,1.0798825996763157,537,479,1546.9415921961097,2385.7549435366827,0.6484075811671159,909,686,1388.135513221289,1402.9443514182017,0.989444457877504,1198,1086,1418.2652779674527,1320.8795010327322,1.0737279796215924,1565,1320,1474.5194908593533,1342.8145087235996,1.098081292151769,688,626,1480.9947944835046,1465.2594187957416,1.0107389691449282
232,2320,7,3622,4405,1799.685095165107,1725.2466949511763,1.043146525324042,802,241,1983.0100559076122,1754.6185499560956,1.1301659018464334,548,459,1801.9074005008256,1694.3625671038208,1.0634721490458985,679,915,1859.5092410436382,1807.1008390814893,1.0290013710517598,980,1786,1764.4523115368597,1773.862654539663,0.9946949990864736,613,1004,1733.5384238721128,1704.6951635688324,1.016919893315645
233,3890,3,1887,2197,3997.510088410677,4019.2122787539347,0.9946003871310858,406,192,4218.738625057633,4303.927951388889,0.9802066095684141,312,225,3620.151216305063,3934.2222222222226,0.9201694799690907,310,387,4318.626430801249,4416.601566412275,0.9778166234518152,545,929,4071.9468058244256,4019.5656985009987,1.0130315340642302,314,464,4110.308734634265,4228.504013079667,0.9720479682460278
234,6406,1,1010,1088,10000.0,10000.0,1.0,69,90,10000.0,10000.0,1.0,147,213,10000.0,10000.0,1.0,279,304,10000.0,10000.0,1.0,334,330,10000.0,10000.0,1.0,181,151,10000.0,10000.0,1.0
235,4105,5,3914,4635,2151.5874385648103,2191.6909588760536,0.9817020186405253,628,371,2040.245040366749,2321.0380627865243,0.8790226550258857,595,636,2111.630534566768,2189.935129148372,0.9642434182002205,821,1020,2192.2553672551076,2211.0149942329876,0.9915153777668577,1133,1692,2311.985223835368,2195.200330857491,1.0532001072231336,737,916,2171.828657379195,2184.335729677161,0.9942741987286843
236,5606,2,1323,1103,6263.262506648749,5547.525951230017,1.1290190549284471,188,80,6046.287913082843,6128.125,0.9866456563929168,275,169,6428.6942148760345,5323.69314799902,1.207562877152742,327,310,6432.024988543801,5826.014568158169,1.104018006356825,335,331,6333.437291156159,5759.4399466963605,1.09966200703057,198,213,5899.908172635446,5092.684432101214,1.1585065305531166
237,7663,6,2863,3108,2075.4848648290567,2036.768566691347,1.019008687963308,505,213,1842.44681893932,2986.841235204655,0.6168546212711831,537,525,2715.513803494828,2821.043083900227,0.9625921060874052,603,694,2503.0458542005285,2177.2043618001976,1.1496604995458086,736,1037,1931.4892485822306,1822.7882708168079,1.0596344509703877,482,639,1897.5224255780722,1795.8175063246808,1.0566343288753992
238,6206,5,3677,4890,2284.2158648654186,2320.563229494691,0.9843368350548297,444,210,2396.619592565539,2318.820861678005,1.033550987992766,446,590,2256.128214924893,2322.37862683137,0.971473035817218,754,1232,2334.4285824849258,2415.405211671445,0.9664749298398325,1256,1902,2288.061888920443,2297.868976261636,0.9957320946309358,777,956,2262.1573586824557,2300.1391782356754,0.9834871646409007
239,518,8,4090,3877,1491.9709949127518,1380.3587208918239,1.0808574411358935,553,386,1582.2621309379383,1329.7001261778842,1.1899390695600092,771,764,1531.506070409006,1392.9853896548886,1.0994415891098728,1046,906,1465.9140347092996,1324.9906193198153,1.1063580476228785,1043,1146,1537.0423652547368,1498.6949066332854,1.025587234901329,677,675,1635.5718272245485,1727.8902606310012,0.9465715876118549
240,8204,5,2948,3673,2265.4252175658035,2260.6619603438726,1.0021070187871903,336,244,2150.120464852608,2220.84117172803,0.968155891661359,490,551,2135.693461057893,2220.4472317284853,0.9618303153258829,768,991,2256.130642361111,2245.894177771487,1.004557857040166,889,1321,2499.073161411629,2377.3252318999953,1.0512121471130522,465,566,2374.147300265927,2259.049307645245,1.0509497478568346
241,2319,1,965,1210,10000.0,10000.0,1.0,226,78,10000.0,10000.0,1.0,121,134,10000.0,10000.0,1.0,152,236,10000.0,10000.0,1.0,299,528,10000.0,10000.0,1.0,167,234,10000.0,10000.0,1.0
