,Unnamed: 0,unique_intersection_id,INTERSECTIONID,FULLINTERSECTION,LONGITUDE,LATITUDE,all_dropoffs,all_pickups,morning_dropoffs,morning_pickups,late_morning_dropoffs,late_morning_pickups,afternoon_dropoffs,afternoon_pickups,evening_dropoffs,evening_pickups,late_evening_dropoffs,late_evening_pickups
1329,2947,2948,15883,NEW HAMPSHIRE AVENUE NW AND CORCORAN STREET NW//CORCORAN STREET NW AND NEW HAMPSHIRE AVENUE NW,-77.04135419,38.91187062,1003,600,156,82,156,80,230,150,302,190,159,98
1330,5558,5559,19181,NEW HAMPSHIRE AVENUE NW AND 25TH STREET NW//25TH STREET NW AND NEW HAMPSHIRE AVENUE NW,-77.05377827,38.8985756,1201,599,193,60,177,92,310,141,419,223,102,83
1331,2605,2606,18896,LANIER PLACE NW AND ONTARIO ROAD NW//ONTARIO ROAD NW AND LANIER PLACE NW,-77.04105072,38.92519231,814,598,42,106,101,65,151,104,336,187,184,136
1332,2514,2515,18499,H STREET NW AND 3RD STREET NW//3RD STREET NW AND H STREET NW,-77.01517486,38.9002654,611,598,77,96,110,105,144,126,193,197,87,74
1333,5232,5233,18672,O STREET NW AND 12TH STREET NW//12TH STREET NW AND O STREET NW,-77.02808744,38.90857596,769,598,38,129,79,79,161,107,301,168,190,115
1334,6150,6151,18033,7TH STREET NE AND C STREET NE//C STREET NE AND 7TH STREET NE,-76.99616837,38.89357765,584,597,67,174,96,99,109,100,219,146,93,78
1335,5340,5341,14236,RANDOLPH PLACE NW AND 1ST STREET NW//1ST STREET NW AND RANDOLPH PLACE NW,-77.01215806,38.91334438,798,597,46,145,96,74,153,112,324,157,179,109
1336,3244,3245,13245,CONSTITUTION AVENUE NE AND MASSACHUSETTS AVENUE NE//MASSACHUSETTS AVENUE NE AND CONSTITUTION AVENUE NE,-76.99567856,38.89201729999999,600,597,17,82,72,74,152,118,246,199,113,124
1337,6735,6736,17120,SEDGWICK STREET NW AND CONNECTICUT AVENUE NW//CONNECTICUT AVENUE NW AND SEDGWICK STREET NW,-77.06073420000001,38.93938975,699,595,35,89,88,76,151,135,273,170,152,125
1338,3880,3881,18769,NEW YORK AVENUE NW AND 1ST STREET NW//1ST STREET NW AND NEW YORK AVENUE NW,-77.01216026,38.90626902,767,594,38,118,112,103,184,117,240,160,193,96
1339,2614,2615,14768,12TH STREET NW AND P STREET NW//P STREET NW AND 12TH STREET NW,-77.0280829,38.90964561,918,594,49,78,119,85,172,110,381,186,197,135
1340,2257,2258,15973,2ND STREET SW AND P STREET SW//CANAL STREET SW AND P STREET SW//P STREET SW AND 2ND STREET SW//P STREET SW AND CANAL STREET SW//CANAL STREET SW AND 2ND STREET SW//2ND STREET SW AND CANAL STREET SW,-77.01367203,38.87203606,886,594,55,71,78,109,157,128,384,188,212,98
1341,5559,5560,13763,L STREET NW AND 26TH STREET NW//26TH STREET NW AND L STREET NW,-77.05474873,38.90373685,663,593,28,52,96,72,184,144,232,208,123,117
1342,488,489,14237,1ST STREET NW AND S STREET NW//S STREET NW AND 1ST STREET NW,-77.01215657,38.91408532,773,592,27,118,70,75,182,98,357,211,137,90
1343,5262,5263,15975,9TH STREET SE AND PARSONS AVENUE SE//M STREET SE AND 9TH STREET SE//PARSONS AVENUE SE AND 9TH STREET SE//9TH STREET SE AND M STREET SE//PARSONS AVENUE SE AND M STREET SE//M STREET SE AND PARSONS AVENUE SE,-76.9937695,38.87647465,417,591,97,70,96,130,139,200,47,151,38,40
1344,545,546,19721,17TH STREET NW AND V STREET NW//V STREET NW AND 17TH STREET NW,-77.03847024,38.91811508,678,590,39,95,106,93,145,111,250,188,138,103
1345,207,208,15480,ROCK CREEK FORD ROAD NW AND GEORGIA AVENUE NW//GEORGIA AVENUE NW AND ROCK CREEK FORD ROAD NW,-77.02799554,38.96142759,569,590,51,50,137,121,164,165,132,162,85,92
1346,4742,4743,13022,19TH STREET SE AND INDEPENDENCE AVENUE SE//INDEPENDENCE AVENUE SE AND 19TH STREET SE,-76.97725559999998,38.88758926,315,590,34,65,73,114,120,201,63,172,25,38
1347,1058,1059,13705,22ND STREET NW AND Q STREET NW//Q STREET NW AND 22ND STREET NW,-77.04874532,38.91113065,734,588,59,83,90,75,150,103,290,196,145,131
1348,7973,7974,-636,PENNSYLVANIA AVENUE NW AND ROCK CREEK & POTOMAC PARKWAY NW,-77.05666777,38.90480857,1024,585,63,26,177,75,320,153,350,219,114,112
1349,1050,1051,12433,16TH STREET NE AND BENNING ROAD NE//BENNING ROAD NE AND 16TH STREET NE,-76.98148104,38.89980838,733,584,66,56,110,91,218,167,234,174,105,96
1350,384,385,13736,E ST EXPRESSWAY NW AND E STREET NW//E STREET NW AND 20TH STREET NW//20TH STREET NW AND E ST EXPRESSWAY NW//E ST EXPRESSWAY NW AND 20TH STREET NW//20TH STREET NW AND E STREET NW//E STREET NW AND E ST EXPRESSWAY NW,-77.04491781,38.89542991,672,584,125,43,156,143,211,198,134,160,46,40
1351,8214,8215,19312,IVES PLACE SE AND POTOMAC AVENUE SE//POTOMAC AVENUE SE AND IVES PLACE SE,-76.98745562,38.87953604,574,583,25,52,78,112,196,195,159,137,116,87
1352,8086,8087,13406,4TH STREET NE AND G STREET NE//G STREET NE AND 4TH STREET NE,-77.00057744,38.89891220000001,816,583,50,73,120,93,194,105,308,200,144,112
1353,905,906,19414,19TH STREET NW AND MINTWOOD PLACE NW//MINTWOOD PLACE NW AND 19TH STREET NW,-77.04585666,38.92134472,651,582,25,118,95,82,135,118,243,161,153,103
1354,760,761,17548,CONSTITUTION AVENUE NE AND 4TH STREET NE//4TH STREET NE AND CONSTITUTION AVENUE NE,-77.00057162,38.89201449,703,582,39,58,110,69,180,143,256,217,118,95
1355,7977,7978,15961,6TH STREET NW AND BRYANT STREET NW//BRYANT STREET NW AND 6TH STREET NW,-77.02072315,38.92009988,750,581,119,50,186,168,214,170,158,134,73,59
1356,2896,2897,17637,MACARTHUR BOULEVARD NW AND LAVEROCK PLACE NW//LAVEROCK PLACE NW AND MACARTHUR BOULEVARD NW,-77.08405559,38.90798058,588,581,22,99,75,111,130,116,227,171,134,84
1357,7149,7150,19320,WESTMINSTER STREET NW AND 10TH STREET NW//10TH STREET NW AND WESTMINSTER STREET NW,-77.02598637,38.91482661,742,580,47,85,80,70,149,121,267,156,199,148
1358,7996,7997,20423,OLD MORGAN SCHOOL PLACE NW AND CHAMPLAIN STREET NW,-77.04042224,38.91885668,791,580,50,94,95,81,141,86,322,150,183,169
1359,3882,3883,15634,MICHIGAN AVENUE NW AND 1ST STREET NW//1ST STREET NW AND MICHIGAN AVENUE NW,-77.01214239,38.92628232,535,580,164,84,100,111,131,158,110,184,30,43
1360,268,269,18732,CATHEDRAL AVENUE NW AND 27TH STREET NW//27TH STREET NW AND CATHEDRAL AVENUE NW,-77.05533898,38.92833771,726,578,26,52,116,84,168,139,304,209,112,94
1361,627,628,19213,VERMONT AVENUE NW AND LOGAN CIRCLE NW//LOGAN CIRCLE NW AND VERMONT AVENUE NW,-77.02926305,38.91012006,380,577,41,129,48,90,75,116,151,162,65,80
1362,5726,5727,18077,RHODE ISLAND AVENUE NE AND 3RD STREET NE//3RD STREET NE AND RHODE ISLAND AVENUE NE//W STREET NE AND RHODE ISLAND AVENUE NE//RHODE ISLAND AVENUE NE AND W STREET NE//3RD STREET NE AND W STREET NE//W STREET NE AND 3RD STREET NE,-77.00203095,38.91924443,676,576,47,114,84,89,143,102,268,173,134,98
1363,7223,7224,15791,RHODE ISLAND AVENUE NW AND 1ST STREET NW//1ST STREET NW AND RHODE ISLAND AVENUE NW,-77.01215547,38.91572575,625,575,27,125,98,81,116,112,252,170,132,87
1364,4711,4712,17175,8TH STREET NE AND L STREET NE//L STREET NE AND 8TH STREET NE,-76.99495926,38.90372481,591,572,28,137,81,61,124,124,219,145,139,105
1365,4928,4929,15666,FLORIDA AVENUE NE AND STAPLES STREET NE//STAPLES STREET NE AND FLORIDA AVENUE NE,-76.98592873,38.90093508,538,572,52,66,104,132,110,149,174,152,98,73
1366,7372,7373,332,14TH STREET SW AND 14TH STREET SW,-77.03217536,38.8834967,920,571,39,12,165,96,327,182,295,218,94,63
1367,425,426,14616,14TH STREET NW AND PARKWOOD PLACE NW//PARKWOOD PLACE NW AND 14TH STREET NW,-77.03273242,38.93559242,681,570,45,73,133,113,152,116,204,168,147,100
1368,1410,1411,16127,10TH STREET NE AND D STREET NE//D STREET NE AND 10TH STREET NE,-76.99264509,38.89478497,741,570,30,120,87,64,152,109,317,168,155,109
1369,7771,7772,16406,NEWTON STREET NE AND 12TH STREET NE//12TH STREET NE AND NEWTON STREET NE,-76.99107852,38.93352683,517,569,33,28,116,100,151,187,148,183,69,71
1370,5121,5122,19653,O STREET NW AND 10TH STREET NW//10TH STREET NW AND O STREET NW,-77.02598848,38.90857266,809,568,63,78,130,96,160,130,313,166,143,98
1371,7705,7706,15423,EUCLID STREET NW AND ONTARIO ROAD NW//ONTARIO ROAD NW AND EUCLID STREET NW,-77.04022452,38.92311483,971,567,55,83,107,90,179,96,394,194,236,104
1372,3794,3795,14709,PARK ROAD NW AND 13TH STREET NW//13TH STREET NW AND PARK ROAD NW,-77.02970875,38.93132356,785,565,47,55,117,77,175,109,270,169,176,155
1373,7663,7664,14352,IRVING STREET NW AND 11TH STREET NW//11TH STREET NW AND IRVING STREET NW,-77.02751008,38.92870502,869,564,66,70,86,79,204,114,333,192,180,109
1374,400,401,11772,4TH STREET NW AND ELM STREET NW//ELM STREET NW AND 4TH STREET NW,-77.01755721,38.91735349,664,563,28,134,84,82,157,100,253,157,142,90
1375,1259,1260,15271,NEW JERSEY AVENUE NW AND WARNER STREET NW//WARNER STREET NW AND NEW JERSEY AVENUE NW,-77.01709535,38.91186487,582,561,23,120,61,92,95,87,238,139,165,123
1376,3221,3222,18504,5TH STREET NE AND A STREET NE//A STREET NE AND 5TH STREET NE,-76.99951588,38.89093754,647,560,64,74,119,121,137,99,200,147,127,119
1377,6642,6643,16000,15TH STREET NW AND 16TH STREET NW//16TH STREET NW AND 15TH STREET NW,-77.03647317,38.92916596,628,559,125,100,110,149,169,121,135,133,89,56
1378,3239,3240,19761,TODD PLACE NE AND LINCOLN ROAD NE//LINCOLN ROAD NE AND TODD PLACE NE,-77.00747001,38.91628167,647,558,20,131,47,73,118,69,317,158,145,127
1379,7260,7261,13462,MEMORIAL AVENUE SW AND MEMORIAL AVENUE SW,-77.06104295,38.88531624,1659,558,118,16,508,114,561,200,408,171,64,57
1380,320,321,16839,WATER STREET NW AND CECIL PLACE NW//CECIL PLACE NW AND WATER STREET NW,-77.06390398,38.90281411,764,558,251,42,84,106,163,134,190,206,76,70
1381,8162,8163,14828,POTOMAC AVENUE SE AND 9TH STREET SE//9TH STREET SE AND POTOMAC AVENUE SE,-76.99376020000003,38.87690249,486,558,55,73,97,94,145,177,123,149,66,65
1382,4237,4238,16519,LANIER PLACE NW AND ARGONNE PLACE NW//ARGONNE PLACE NW AND LANIER PLACE NW,-77.0393322,38.92628228,557,558,19,74,59,83,130,111,204,174,145,116
1383,5166,5167,13580,R STREET NW AND 35TH STREET NW//35TH STREET NW AND R STREET NW,-77.06928469,38.91365904,724,558,81,81,141,109,172,147,233,140,97,81
1384,126,127,319,HARVARD STREET NW AND 16TH STREET NW//16TH STREET NW AND HARVARD STREET NW,-77.03648887,38.92627266,728,558,71,104,133,113,152,122,250,119,122,100
1385,5597,5598,18948,21ST STREET NW AND NEWPORT PLACE NW//NEWPORT PLACE NW AND 21ST STREET NW,-77.04663527,38.90790271,677,557,51,66,87,49,153,92,266,235,120,115
1386,1250,1251,19413,11TH STREET NW AND W STREET NW//W STREET NW AND 11TH STREET NW,-77.02703487,38.91918356,794,557,39,72,77,65,185,105,327,198,166,117
1387,3566,3567,18978,N STREET SE AND HALF STREET SE//HALF STREET SE AND N STREET SE,-77.00746519,38.87463501,935,556,48,28,152,74,224,181,305,149,206,124
1388,4741,4742,17655,6TH STREET SE AND INDEPENDENCE AVENUE SE//INDEPENDENCE AVENUE SE AND 6TH STREET SE,-76.99845146,38.88759831,707,556,42,61,122,66,201,118,263,215,79,96
1389,7080,7081,19702,FOOTE PLACE NE AND MINNESOTA AVENUE NE//MINNESOTA AVENUE NE AND FOOTE PLACE NE,-76.94828842,38.89605474,470,556,78,52,86,115,101,130,135,176,70,83
1390,8053,8054,18897,G STREET NE AND 12TH STREET NE//12TH STREET NE AND G STREET NE,-76.99024257,38.89890729,718,556,28,110,110,85,156,129,294,159,130,73
1391,151,152,13541,R STREET NW AND 21ST STREET NW//21ST STREET NW AND R STREET NW,-77.04663186,38.91260985,778,555,58,73,148,74,200,141,238,178,134,89
1392,2613,2614,19436,COLUMBIA STREET NW AND P STREET NW//P STREET NW AND COLUMBIA STREET NW,-77.02497863,38.90964676,868,555,42,88,117,91,157,84,375,154,177,138
1393,2877,2878,13067,1ST STREET NW AND BRYANT STREET NW//BRYANT STREET NW AND 1ST STREET NW,-77.01214835,38.92130667,726,555,40,114,96,64,163,116,261,158,166,103
1394,7069,7070,13550,RHODE ISLAND AVENUE NE AND 5TH STREET NE//5TH STREET NE AND RHODE ISLAND AVENUE NE,-76.99952490000003,38.92012784,655,554,115,67,150,133,143,128,174,150,73,76
1395,5827,5828,16670,6TH STREET NW AND S STREET NW//S STREET NW AND 6TH STREET NW,-77.01989756,38.91409146,857,554,87,75,107,71,181,125,287,173,195,110
1396,850,851,19422,E STREET NE AND 12TH STREET NE//12TH STREET NE AND E STREET NE,-76.99024388,38.89611659,692,554,31,127,92,66,137,121,294,147,138,93
1397,2497,2498,18581,MOUNT PLEASANT STREET NW AND NEWTON STREET NW//NEWTON STREET NW AND MOUNT PLEASANT STREET NW,-77.03993885,38.93417462,506,553,71,173,57,94,110,108,180,123,88,55
1398,2030,2031,19465,RIGGS STREET NW AND 13TH STREET NW//13TH STREET NW AND RIGGS STREET NW,-77.02962205,38.91334721,736,552,78,105,119,80,165,110,237,141,137,116
1399,5162,5163,15500,P STREET NW AND 34TH STREET NW//34TH STREET NW AND P STREET NW,-77.06783941,38.90874764,647,552,28,27,76,48,170,107,278,274,95,96
1400,3450,3451,18391,6TH STREET NE AND F STREET NE//F STREET NE AND 6TH STREET NE,-76.99844813,38.89733275,766,551,40,93,101,87,184,109,283,167,158,95
1401,3842,3843,18864,FLORIDA AVENUE NW AND 10TH STREET NW//10TH STREET NW AND BARRY PLACE NW//BARRY PLACE NW AND 10TH STREET NW//10TH STREET NW AND FLORIDA AVENUE NW//BARRY PLACE NW AND FLORIDA AVENUE NW//10TH STREET NW AND BARRY PLACE NW//FLORIDA AVENUE NW AND BARRY PLACE NW,-77.02599191,38.92053402,688,551,67,51,175,125,179,178,167,139,100,58
1402,5766,5767,11657,4TH STREET NW AND RIDGE STREET NW//RIDGE STREET NW AND 4TH STREET NW,-77.01617722,38.90644251,576,551,31,79,78,91,133,90,233,174,101,117
1403,465,466,11606,5TH STREET NW AND Q STREET NW//Q STREET NW AND 5TH STREET NW,-77.01892279,38.91112176,871,550,51,118,76,47,147,74,363,179,234,132
1404,4334,4335,18392,F STREET NE AND 7TH STREET NE//7TH STREET NE AND F STREET NE,-76.99616956,38.89733297,810,550,47,65,107,63,197,142,310,179,149,101
1405,7212,7213,-123,INTERSTATE 695 NORTHBOUND OVER VIRGINIA AVENUE SE,-77.00387793,38.88079509,654,549,21,67,113,70,163,119,230,190,127,103
1406,2935,2936,19212,NEBRASKA AVENUE NW AND CONNECTICUT AVENUE NW//CONNECTICUT AVENUE NW AND NEBRASKA AVENUE NW,-77.07041095,38.95603361,535,548,36,54,90,92,154,143,185,181,70,78
1407,963,964,19172,19TH STREET SE AND 19TH STREET NE//EAST CAPITOL STREET AND 19TH STREET NE//19TH STREET NE AND EAST CAPITOL STREET//EAST CAPITOL STREET AND EAST CAPITOL STREET//19TH STREET SE AND EAST CAPITOL STREET//EAST CAPITOL STREET AND 19TH STREET NE//EAST CAPITOL STREET AND 19TH STREET SE//19TH STREET NE AND 19TH STREET SE//EAST CAPITOL STREET AND 19TH STREET SE,-76.97725707,38.88979867,595,548,183,65,129,172,106,111,140,135,37,65
1408,7704,7705,19105,CENTER STREET NW AND OAK STREET NW//OAK STREET NW AND CENTER STREET NW,-77.03529768,38.93465607,322,547,16,181,38,97,77,93,132,113,59,63
1409,2533,2534,13731,FLORIDA AVENUE NW AND 5TH STREET NW//5TH STREET NW AND FLORIDA AVENUE NW,-77.01841388,38.91478436,572,547,44,77,102,104,108,117,170,141,148,108
1410,4712,4713,17818,6TH STREET NE AND L STREET NE//L STREET NE AND 6TH STREET NE,-76.99844373,38.90372752,602,546,19,107,106,89,134,125,219,155,124,70
1411,2863,2864,12922,36TH STREET NW AND RESERVOIR ROAD NW//RESERVOIR ROAD NW AND 36TH STREET NW,-77.07106682,38.91261409,717,546,43,42,135,92,186,124,237,190,116,98
1412,6124,6125,-730,3RD STREET NW AND INTERSTATE 395 INTERSTATE,-77.0152179,38.89924371,579,545,33,82,95,80,129,125,238,189,84,69
1413,6817,6818,14653,WISCONSIN AVENUE NW AND VEAZEY STREET NW//VEAZEY STREET NW AND WISCONSIN AVENUE NW,-77.07746416,38.94394725,475,544,93,31,107,146,143,199,80,110,52,58
1414,5646,5647,19760,O STREET NW AND HOPKINS STREET NW//HOPKINS STREET NW AND O STREET NW,-77.04575693,38.90857094,640,543,24,57,114,81,171,146,226,171,105,88
1415,128,129,15334,IRVING STREET NW AND 16TH STREET NW//16TH STREET NW AND IRVING STREET NW,-77.0364765,38.92868771,809,542,134,96,113,77,159,100,255,156,148,113
1416,6722,6723,13488,14TH STREET NW AND CLIFTON STREET NW//CLIFTON STREET NW AND 14TH STREET NW,-77.03203758,38.92268614,694,541,34,139,81,109,163,107,249,115,167,71
1417,673,674,14182,33RD STREET NW AND RESERVOIR ROAD NW//RESERVOIR ROAD NW AND 33RD STREET NW//WISCONSIN AVENUE NW AND RESERVOIR ROAD NW//WISCONSIN AVENUE NW AND 33RD STREET NW//RESERVOIR ROAD NW AND WISCONSIN AVENUE NW//33RD STREET NW AND WISCONSIN AVENUE NW,-77.06602359,38.91247147,603,540,47,32,116,95,176,175,185,183,79,55
1418,7322,7323,12998,2ND STREET NE AND L STREET NE//L STREET NE AND 2ND STREET NE,-77.003573,38.90373063,748,539,69,74,141,92,137,103,267,181,134,89
1419,2551,2552,12482,MASSACHUSETTS AVENUE NW AND OBSERVATORY CIRCLE NW,-77.06313392,38.92140607,619,538,275,43,100,112,108,161,109,187,27,35
1420,4040,4041,17802,30TH STREET NW AND OLIVE STREET NW//OLIVE STREET NW AND 30TH STREET NW,-77.05917303,38.90606589,784,537,54,33,128,66,211,129,284,203,107,106
1421,7365,7366,20245,FACULTY ROW NE AND TAPSCOTT STREET NE//TAPSCOTT STREET NE AND FACULTY ROW NE,-76.99611172,38.90734893,576,536,34,65,136,98,170,163,159,142,77,68
1422,1744,1745,17131,NEW YORK AVENUE NE AND 4TH STREET NE//4TH STREET NE AND NEW YORK AVENUE NE,-76.9983184,38.91105431,628,535,186,54,95,116,135,118,134,177,78,70
1423,4836,4837,-121,INTERSTATE 695 NORTHBOUND OVER NEW JERSEY AVENUE SE,-77.00573649,38.88084594,692,535,67,71,120,89,151,133,258,158,96,84
1424,8078,8079,15160,GRESHAM PLACE NW AND GEORGIA AVENUE NW//GEORGIA AVENUE NW AND GRESHAM PLACE NW,-77.02287806,38.92663997,631,533,21,85,78,64,193,107,223,185,116,92
1425,5280,5281,16644,F STREET NE AND 10TH STREET NE//10TH STREET NE AND F STREET NE,-76.9926439,38.89733469,763,532,41,95,74,59,208,107,364,175,76,96
1426,6547,6548,13076,WESLEY PLACE SW AND I STREET SW//I STREET SW AND WESLEY PLACE SW,-77.01623079,38.87928263,658,531,36,88,101,69,155,110,225,172,141,92
1427,1649,1650,19428,T STREET NW AND 19TH STREET NW//19TH STREET NW AND T STREET NW,-77.04342358,38.91557342,808,531,67,63,106,67,188,103,321,219,126,79
1428,7376,7377,13061,T STREET NW AND FLORIDA AVENUE NW//FLORIDA AVENUE NW AND T STREET NW,-77.02065812,38.91573842,703,530,16,21,87,55,151,109,259,183,190,162
1429,249,250,15557,MASSACHUSETTS AVENUE NW AND 22ND STREET NW//22ND STREET NW AND MASSACHUSETTS AVENUE NW//FLORIDA AVENUE NW AND MASSACHUSETTS AVENUE NW//22ND STREET NW AND FLORIDA AVENUE NW//FLORIDA AVENUE NW AND 22ND STREET NW//MASSACHUSETTS AVENUE NW AND FLORIDA AVENUE NW,-77.04878977,38.91150118,849,530,85,52,170,105,221,120,247,164,126,89
1430,7729,7730,14428,E STREET NE AND 3RD STREET NE//3RD STREET NE AND E STREET NE,-77.00203634,38.89612166,709,530,70,54,105,77,160,93,247,216,127,90
1431,1657,1658,15879,MILL ROAD NW AND 27TH STREET NW//27TH STREET NW AND MILL ROAD NW,-77.05468654,38.91101961,550,530,36,85,71,67,98,96,231,192,114,90
1432,7054,7055,-676,14TH STREET SW AND MAINE AVENUE SW,-77.03195712,38.88561814,517,528,56,27,162,123,203,236,83,128,13,14
1433,5653,5654,15719,26TH STREET NW AND O STREET NW//O STREET NW AND 26TH STREET NW,-77.05477716,38.90856963,612,528,27,71,73,72,133,84,266,168,113,133
1434,8271,8272,-476,12TH ST EXPRESSWAY SW AND D STREET SW,-77.02691035,38.88311445,317,527,32,20,77,105,110,211,84,155,14,36
1435,4733,4734,15728,GOOD HOPE ROAD SE AND 13TH STREET SE//13TH STREET SE AND GOOD HOPE ROAD SE,-76.98705554,38.86712368,341,527,79,80,56,102,66,143,106,125,34,77
1436,1536,1537,19205,MARYLAND AVENUE NE AND G STREET NE//ELLIOTT STREET NE AND G STREET NE//MARYLAND AVENUE NE AND ELLIOTT STREET NE//ELLIOTT STREET NE AND MARYLAND AVENUE NE//G STREET NE AND ELLIOTT STREET NE//G STREET NE AND MARYLAND AVENUE NE,-76.98639297,38.89891939,850,526,53,114,112,63,191,89,309,169,185,91
1437,6134,6135,16430,11TH STREET NE AND EAST CAPITOL STREET//11TH STREET SE AND EAST CAPITOL STREET//11TH STREET NE AND 11TH STREET SE//EAST CAPITOL STREET AND 11TH STREET SE//11TH STREET SE AND 11TH STREET NE//EAST CAPITOL STREET AND 11TH STREET NE,-76.99153281,38.88980507,489,526,22,111,90,126,116,93,166,130,95,66
1438,5925,5926,-602,OHIO DRIVE NW AND INTERSTATE 66 INTERSTATE,-77.05299491,38.89142620000001,626,526,26,18,83,85,189,111,249,160,79,152
1439,4199,4200,16086,11TH STREET NW AND GIRARD STREET NW//GIRARD STREET NW AND 11TH STREET NW,-77.02704026,38.92575509,709,523,57,106,93,95,121,74,253,150,185,98
1440,3590,3591,19143,14TH STREET SE AND G STREET SE//G STREET SE AND 14TH STREET SE,-76.98551009999998,38.88126471,411,522,72,45,42,80,84,133,158,205,55,59
1441,5985,5986,15876,14TH STREET NE AND EAST CAPITOL STREET//14TH STREET SE AND EAST CAPITOL STREET//EAST CAPITOL STREET AND 14TH STREET NE//14TH STREET SE AND 14TH STREET NE//14TH STREET NE AND 14TH STREET SE//EAST CAPITOL STREET AND 14TH STREET SE,-76.9855056,38.88980294,646,522,27,125,67,68,141,99,273,139,138,91
1442,3066,3067,13301,10TH STREET NE AND C STREET NE//C STREET NE AND 10TH STREET NE,-76.99264637,38.89357352,619,522,28,158,54,71,110,68,283,148,144,77
1443,8193,8194,14191,WASHINGTON BOULEVARD SW AND MEMORIAL AVENUE SW//MEMORIAL AVENUE SW AND WASHINGTON BOULEVARD SW,-77.05971014,38.88615699,911,522,41,11,240,96,311,192,254,161,65,62
1444,1489,1490,19645,5TH STREET NW AND WARNER STREET NW//WARNER STREET NW AND 5TH STREET NW,-77.01892529,38.91186341,644,520,22,124,79,74,122,75,272,162,149,85
1445,2646,2647,17132,4TH STREET NW AND FLORIDA AVENUE NW//S STREET NW AND 4TH STREET NW//FLORIDA AVENUE NW AND 4TH STREET NW//4TH STREET NW AND S STREET NW//FLORIDA AVENUE NW AND S STREET NW//S STREET NW AND FLORIDA AVENUE NW,-77.01706616,38.91420794,701,520,58,70,80,60,163,100,253,191,147,99
1446,1928,1929,14225,TILDEN STREET NW AND CONNECTICUT AVENUE NW//CONNECTICUT AVENUE NW AND TILDEN STREET NW,-77.06165391,38.94097194,676,519,74,62,109,70,159,121,246,189,88,77
1447,1936,1937,15232,19TH STREET NW AND CORCORAN STREET NW//CORCORAN STREET NW AND 19TH STREET NW,-77.04343537,38.91186874,715,519,97,59,119,83,157,108,238,182,104,87
1448,2684,2685,13397,WISCONSIN AVENUE NW AND 39TH STREET NW//39TH STREET NW AND VAN NESS STREET NW//VAN NESS STREET NW AND WISCONSIN AVENUE NW//39TH STREET NW AND WISCONSIN AVENUE NW//WISCONSIN AVENUE NW AND VAN NESS STREET NW//VAN NESS STREET NW AND 39TH STREET NW,-77.07702866,38.94316255,557,518,92,52,140,117,164,185,119,117,42,47
